borrower_id,age,location,employment_type,borrower_type,credit_score,traditional_payment_history_pct,credit_inquiries,utility_on_time_pct,rent_avg_days_late,mobile_disconnects,avg_bank_balance,overdraft_events,job_tenure_months,monthly_income,income_fluctuation_pct,existing_debt,is_default
B_006829,21,Suburban,Salaried,Thin File,,,,70.25847777757355,3.05120297571721,0,1475.41,2,85.0,4084.46,8.8,1542.13,0
B_006830,28,Suburban,Salaried,Traditional,701.5421819037509,76.78236769467553,2.0,86.08578650031625,0.7603832441611584,1,148.37,0,150.0,997.69,1.58,7644.58,1
B_006831,49,Urban,Gig Worker,Traditional,654.5543755430512,67.85742142004631,1.0,78.40942062294714,1.9743193757882986,0,1870.8,0,6.0,3034.54,4.42,614.97,1
B_006832,66,Urban,Self-Employed,Traditional,646.36589953976,86.68163098893396,3.0,55.738159499770155,,1,300.29,1,15.0,9570.16,22.09,972.07,0
B_006833,24,Urban,Self-Employed,Thin File,,,,70.81125431364599,0.6029629554043299,1,752.02,1,11.0,3357.19,20.53,847.55,1
B_006834,63,Urban,Salaried,Traditional,656.1711046242408,73.38519891959423,2.0,93.2018712172542,0.8805374181989291,0,26141.22,3,3.0,4481.48,4.43,1276.45,0
B_006835,28,Urban,Salaried,Traditional,771.6426239932772,92.1475566173269,3.0,85.27373151082898,3.6345298473402243,2,1021.66,0,39.0,1307.97,7.93,393.64,1
B_006836,45,Urban,Salaried,Thin File,,,,58.1082024148276,,0,1512.26,1,32.0,5079.07,5.52,799.82,0
B_006837,58,Urban,Salaried,Traditional,709.8810063774756,83.44451455786064,0.0,43.8736232985396,5.522526652331833,1,2091.28,0,28.0,12705.62,0.47,1888.94,0
B_006838,40,Urban,Salaried,Traditional,656.3876819904128,76.60530448338424,3.0,60.170925066928525,4.884517300001161,0,2143.34,1,90.0,10624.8,3.87,1266.6,0
B_006839,62,Urban,Salaried,Traditional,724.718626417962,74.43045441960744,4.0,65.8633813367304,2.4307846247597547,0,2176.66,1,63.0,2873.69,4.04,126.86,0
B_006840,40,Urban,Salaried,Traditional,626.6117129458647,74.00230916971289,1.0,86.6284699056377,3.083203554706971,1,289.37,2,47.0,10310.49,4.21,1182.82,0
B_006841,67,Suburban,Gig Worker,Traditional,656.0598195293295,56.59765190977334,3.0,75.27040675249798,1.0315971750764028,0,6909.26,0,27.0,1440.8,32.86,1025.51,0
B_006842,45,Suburban,Gig Worker,Thin File,,,,55.86826721169841,,0,824.95,0,37.0,10016.1,48.81,3582.21,1
B_006843,60,Urban,Salaried,Traditional,752.6693141731272,77.29411363587873,0.0,83.20784858072119,7.123523718834617,0,414.72,0,10.0,27088.13,3.46,754.64,0
B_006844,64,Suburban,Salaried,Traditional,742.4004768793309,94.93851708105416,4.0,71.75891281268618,0.3010380954372415,0,886.67,0,146.0,3126.5,2.56,1231.25,0
B_006845,43,Rural,Gig Worker,Thin File,,,,65.95312992353765,1.066887012462173,1,640.82,3,2.0,5542.53,48.87,894.18,1
B_006846,42,Urban,Unemployed,Traditional,818.5001847432451,78.72665932692213,0.0,73.20252720312844,,0,1243.9,2,19.0,1405.31,20.14,2344.76,1
B_006847,46,Suburban,Salaried,Thin File,,,,79.07776130613732,,0,710.11,0,9.0,1906.17,6.2,3441.26,0
B_006848,36,Rural,Self-Employed,Traditional,708.498203706905,82.40883367790613,1.0,82.84505411085054,3.7649003759922675,0,441.15,0,12.0,2295.1,7.67,1313.65,0
B_006849,50,Rural,Gig Worker,Traditional,699.9296197232071,81.37780455681678,0.0,47.4970545596979,11.553671073646559,2,858.81,2,50.0,5303.83,47.9,1742.91,1
B_006850,53,Urban,Salaried,Traditional,579.0170545813405,59.148154040274136,2.0,62.39884148876623,2.3769613051033014,2,4903.8,2,102.0,9762.66,2.36,1976.33,0
B_006851,31,Suburban,Salaried,Traditional,608.4576134874103,97.21347871807903,2.0,89.71908893966484,,1,1494.4,0,5.0,7888.93,8.73,1526.15,0
B_006852,31,Urban,Salaried,Traditional,675.6289637051032,65.40214666375978,1.0,74.33146091520618,,0,632.25,1,11.0,6038.34,2.44,1862.24,1
B_006853,52,Suburban,Salaried,Traditional,676.2893216982959,90.81274821691635,0.0,57.903633076891495,0.9428837662510016,0,193.68,1,131.0,6106.28,5.62,2838.56,0
B_006854,47,Rural,Salaried,Traditional,727.1810160168349,83.15802325566526,1.0,84.68991849463391,,0,2637.53,2,32.0,2264.18,6.74,2448.71,1
B_006855,45,Suburban,Gig Worker,Thin File,,,,77.14021839530145,2.7647463363968217,2,1772.28,1,49.0,2206.05,23.04,87.04,0
B_006856,34,Rural,Self-Employed,Traditional,685.6549360605235,94.39252145489115,3.0,80.90484910564112,0.9512894603354,1,859.81,0,36.0,9318.04,13.95,1200.51,0
B_006857,20,Urban,Salaried,Thin File,,,,56.49561580129864,,0,1784.47,0,18.0,1796.09,1.57,345.19,1
B_006858,33,Rural,Salaried,Traditional,690.2556065420899,79.32613512176141,1.0,71.47018155786226,18.54107507083605,0,177.1,0,12.0,2182.1,3.91,634.88,0
B_006859,63,Suburban,Self-Employed,Traditional,681.3131613642626,71.99013566701566,2.0,75.49073221403094,1.2455327944453356,0,1647.05,0,3.0,6961.44,18.64,1056.95,0
B_006860,47,Urban,Salaried,Traditional,567.6927985158403,83.58602299700948,2.0,79.36337239006608,20.412615251295342,1,7213.4,0,73.0,1114.13,6.93,1443.35,0
B_006861,69,Suburban,Salaried,Traditional,499.1025229073776,82.41924833740984,3.0,95.51456307360098,,0,4397.52,0,92.0,8208.97,6.27,1817.24,0
B_006862,46,Urban,Gig Worker,Thin File,,,,73.96051833062798,3.1812453699320424,1,32969.16,0,14.0,616.3,2.98,414.32,1
B_006863,62,Urban,Salaried,Thin File,,,,75.92765877698433,4.562131622914173,0,34436.07,1,24.0,2653.15,2.42,182.57,0
B_006864,32,Rural,Salaried,Traditional,585.7238504759649,94.91002314090923,3.0,37.51236600951527,0.7191033241028468,1,4509.17,0,145.0,1246.89,1.35,323.92,0
B_006865,63,Urban,Salaried,Traditional,675.546090490052,94.94507855351713,3.0,70.46546489845552,9.94429014176983,0,11840.13,1,20.0,5981.62,2.79,1011.36,0
B_006866,42,Suburban,Salaried,Traditional,767.2085575030559,79.74813058904002,0.0,64.80651824762256,,0,87.85,2,13.0,728.52,2.1,2316.22,0
B_006867,68,Urban,Salaried,Traditional,738.0826532342304,89.3364796153152,2.0,76.61838712158878,3.0714253228002395,0,8273.88,0,209.0,967.92,7.07,102.5,0
B_006868,55,Urban,Salaried,Traditional,717.3066636330889,71.7985164967819,4.0,75.77127091583158,12.425343129261176,0,5729.76,1,23.0,7033.5,7.31,2997.25,0
B_006869,59,Rural,Self-Employed,Traditional,758.8248590930002,97.72215207612929,4.0,73.98343922070588,0.8015538294545138,0,14400.89,0,9.0,4876.16,24.88,251.31,0
B_006870,64,Urban,Salaried,Traditional,606.0301564535816,86.4537498029016,2.0,68.29250193877358,15.954427291533662,4,69977.57,1,40.0,964.1,0.96,719.76,0
B_006871,69,Suburban,Salaried,Traditional,643.456298426326,83.45568253477435,0.0,63.12090440115751,3.413043381845224,0,1062.36,0,78.0,5770.47,5.17,24117.47,0
B_006872,55,Suburban,Salaried,Traditional,729.1877490446577,91.7294403249106,4.0,66.66059090062649,4.393601734531794,1,451.42,0,44.0,6122.88,7.92,6468.61,0
B_006873,40,Suburban,Salaried,Traditional,642.0375992662405,78.27840362298318,5.0,70.02320784593236,12.136039625206482,1,1285.69,0,20.0,1874.59,5.2,1354.73,1
B_006874,42,Rural,Gig Worker,Thin File,,,,76.3116281998173,0.3732442261949921,0,241.4,3,56.0,4059.62,6.22,596.49,0
B_006875,59,Suburban,Salaried,Traditional,828.9935297527414,95.97654853201301,2.0,73.55384125499936,5.131273607161393,0,2321.13,1,152.0,2275.96,6.64,997.3,0
B_006876,24,Urban,Self-Employed,Thin File,,,,63.47074084378117,2.9659062886039496,0,230.86,0,27.0,3214.06,6.38,501.54,1
B_006877,39,Rural,Salaried,Thin File,,,,86.30316665399694,0.6497450735070863,2,397.33,0,35.0,1417.29,7.27,765.93,0
B_006878,34,Urban,Salaried,Traditional,534.1362666877784,97.18404156822228,2.0,67.18648604754779,,0,781.18,0,17.0,6306.27,5.21,163.8,0
B_006879,35,Suburban,Gig Worker,Thin File,,,,77.87004469833072,0.6974118675393997,1,1522.88,0,107.0,4277.59,8.9,635.72,0
B_006880,66,Rural,Salaried,Thin File,,,,75.09551476494356,2.960795853487216,0,2097.03,0,2.0,4766.77,1.46,122.34,0
B_006881,58,Suburban,Self-Employed,Traditional,687.4986063818463,92.30395008195426,3.0,56.73778220955651,,1,269.25,0,6.0,5963.33,22.65,72.66,0
B_006882,27,Rural,Salaried,Traditional,515.5562989442332,85.26862160536973,0.0,62.80324520025958,10.441214440501005,1,1407.58,1,75.0,1373.62,6.59,2500.07,0
B_006883,27,Suburban,Salaried,Thin File,,,,70.21497228200272,3.9151522821727274,2,3513.76,3,62.0,2870.13,2.35,266.96,0
B_006884,24,Rural,Gig Worker,Thin File,,,,61.32967639365488,15.571942222109714,0,1189.16,1,4.0,1275.19,36.68,133.61,1
B_006885,65,Rural,Self-Employed,Traditional,699.7530217464077,90.85651551890888,2.0,93.48099903422032,2.6786807574011178,0,332.3,4,13.0,1628.68,10.82,992.36,1
B_006886,67,Urban,Self-Employed,Traditional,728.354879999903,82.31265702606424,4.0,80.79370572513093,13.088789496060665,0,613.15,1,58.0,4440.97,22.81,573.22,0
B_006887,55,Urban,Gig Worker,Traditional,628.4845465659886,72.4254543618302,2.0,71.46582949531836,3.905310719930945,0,193.2,1,0.0,3861.77,25.15,1026.08,0
B_006888,44,Urban,Gig Worker,Thin File,,,,66.26503877252978,,0,1074.41,1,3.0,4528.33,44.99,914.54,1
B_006889,69,Suburban,Salaried,Thin File,,,,75.56671830624572,4.062932481245104,0,5530.14,0,30.0,429.26,0.3,292.66,0
B_006890,50,Urban,Salaried,Thin File,,,,89.73737715855924,2.3847373339806603,0,9867.45,0,7.0,3364.36,7.61,1970.13,0
B_006891,18,Urban,Salaried,Thin File,,,,83.58483860043026,12.469752566246289,0,767.93,1,13.0,1889.42,7.16,1039.97,0
B_006892,61,Urban,Salaried,Traditional,712.6012915856592,89.72137207617956,1.0,63.34722710543617,10.695549708855323,0,4360.25,1,51.0,16410.62,4.7,19577.58,0
B_006893,51,Rural,Salaried,Traditional,685.6772652475636,61.510536925569944,0.0,71.81422968381422,5.157475312543647,0,262.53,3,35.0,1945.26,7.33,2326.87,1
B_006894,21,Suburban,Gig Worker,Thin File,,,,60.51026682857896,2.6326522613731163,1,1079.76,2,3.0,3802.81,13.26,2916.09,1
B_006895,34,Urban,Salaried,Traditional,542.8835650323605,92.63075722746807,1.0,76.307652622906,11.718667124932612,1,6339.35,1,67.0,2712.0,4.02,1279.18,0
B_006896,21,Urban,Self-Employed,Traditional,686.5528730718014,99.42256328471473,1.0,65.69741962719958,0.8233435812522295,0,3840.24,2,10.0,1892.87,39.16,1349.09,0
B_006897,60,Urban,Salaried,Thin File,,,,86.29444125981244,,1,134.09,2,56.0,760.36,0.8,4922.65,1
B_006898,43,Urban,Salaried,Thin File,,,,83.68839855892006,4.223736409346575,2,7253.99,1,8.0,1811.2,6.49,655.14,0
B_006899,21,Urban,Gig Worker,Thin File,,,,72.42526526917769,3.5923329693470225,0,198.29,0,12.0,9226.45,18.89,115.89,0
B_006900,18,Rural,Salaried,Thin File,,,,51.36564414823437,11.684509038327457,3,2143.4,3,14.0,3736.04,5.11,1450.89,1
B_006901,24,Rural,Salaried,Traditional,754.6367322315666,78.33467709313639,4.0,63.54203909507955,,1,3601.47,1,3.0,1808.52,5.6,210.05,0
B_006902,47,Urban,Salaried,Traditional,614.8246586321312,88.59217269957517,1.0,72.17965585576238,0.4108476125940566,0,290.3,1,24.0,1535.77,4.02,407.58,0
B_006903,67,Urban,Self-Employed,Traditional,553.8345385861747,85.64140541353801,4.0,72.4747488006248,5.735898507568487,0,399.99,2,46.0,1841.29,0.01,6059.47,0
B_006904,26,Urban,Salaried,Traditional,640.5057473504719,83.63075140718675,6.0,71.88748928032634,0.4525053684203195,0,780.89,1,4.0,1035.46,5.59,1458.32,1
B_006905,52,Urban,Salaried,Traditional,639.1120826620604,67.94487083079383,0.0,87.40035916841981,,1,2414.31,1,22.0,1618.27,7.37,1400.6,0
B_006906,25,Urban,Self-Employed,Thin File,,,,80.13795079336292,6.920282121898195,0,109.54,0,25.0,3267.57,37.71,2549.4,0
B_006907,41,Urban,Salaried,Traditional,749.2507131745228,91.34997268118416,1.0,53.36374814022534,11.599157631927673,1,889.8,0,57.0,2135.73,9.07,790.27,0
B_006908,36,Urban,Gig Worker,Traditional,621.0090317789335,90.0717665563327,2.0,71.83592453525894,5.1239481327534335,0,502.49,2,0.0,3396.23,25.7,7662.3,1
B_006909,53,Suburban,Salaried,Traditional,791.8363474044834,72.50403974182198,1.0,84.36121792329652,,3,1249.03,0,94.0,7707.68,5.76,1256.12,0
B_006910,67,Suburban,Salaried,Traditional,690.0020686331483,91.08030755375013,1.0,76.13742276919908,1.8226168865693517,0,6144.11,0,45.0,4111.84,5.55,898.58,0
B_006911,69,Suburban,Self-Employed,Traditional,764.8668508235276,79.9129521408799,1.0,69.3822526814618,0.3648700068587813,0,1648.07,0,8.0,4015.8,40.93,329.3,0
B_006912,60,Urban,Gig Worker,Thin File,,,,74.24468537836138,0.03182938317418698,0,4344.62,0,47.0,3088.8,2.72,323.49,0
B_006913,44,Rural,Gig Worker,Traditional,658.9925679944378,90.74045929941492,0.0,89.27593007608053,29.791405189159565,0,155.21,1,28.0,10624.96,23.42,10200.16,1
B_006914,49,Rural,Self-Employed,Thin File,,,,55.653571192931885,,0,2794.01,1,69.0,1357.45,30.53,1369.63,1
B_006915,31,Urban,Salaried,Traditional,647.4593228453266,80.24807883521194,4.0,67.67234629585187,5.331277302868616,1,1391.51,0,23.0,4063.05,0.91,3041.68,0
B_006916,35,Urban,Salaried,Traditional,754.4081809535414,78.14338305006171,3.0,71.46022698109336,1.6151528599877685,0,102.11,0,7.0,1824.18,8.57,11056.16,0
B_006917,45,Suburban,Salaried,Thin File,,,,47.29464474906521,6.089675874842148,1,384.12,2,46.0,3813.81,9.37,629.17,1
B_006918,46,Urban,Gig Worker,Thin File,,,,47.96627577987657,,1,4433.73,2,16.0,1999.4,16.36,18625.77,0
B_006919,33,Urban,Gig Worker,Traditional,801.980533105477,91.32051778646027,4.0,63.81732048579888,1.6430599100736554,0,30104.95,1,10.0,4214.03,9.27,643.04,0
B_006920,52,Suburban,Unemployed,Traditional,723.7785465435977,87.03469670232077,2.0,41.556344402233826,11.762314742654942,0,1493.74,2,1.0,3124.1,33.86,558.4,0
B_006921,64,Suburban,Salaried,Traditional,672.5232115406518,93.83696994252611,2.0,57.25870294568851,8.123823634257496,0,2049.26,0,81.0,8712.98,7.29,2944.29,0
B_006922,48,Urban,Salaried,Thin File,,,,74.71303949533613,,1,3247.56,2,41.0,1763.31,1.3,1010.58,0
B_006923,21,Suburban,Self-Employed,Thin File,,,,75.62561489756338,,0,572.75,1,48.0,1319.1,20.34,5734.45,0
B_006924,54,Rural,Self-Employed,Thin File,,,,88.36086039021077,5.066681487296263,0,1369.6,2,10.0,3935.2,47.94,462.11,1
B_006925,34,Urban,Self-Employed,Traditional,754.6058816268273,84.00670073672852,6.0,73.68685629643676,4.347308248159788,0,950.96,1,15.0,2282.27,41.77,6637.19,0
B_006926,56,Suburban,Gig Worker,Traditional,757.5904965611868,78.6268383296228,3.0,78.30052649401308,,0,17198.86,2,80.0,6333.2,26.92,876.96,0
B_006927,65,Urban,Salaried,Traditional,621.2345873519578,94.65296284962143,1.0,75.99683913145878,18.805593000220068,0,9186.29,0,36.0,1063.54,6.94,598.84,0
B_006928,63,Urban,Salaried,Thin File,,,,68.95540753116563,1.6250459611710593,0,4313.38,0,7.0,6596.92,1.25,153.27,0
B_006929,43,Suburban,Salaried,Traditional,664.858686233641,54.22858058434259,4.0,72.7136999366005,,0,144.12,0,71.0,1625.24,5.79,378.32,1
B_006930,65,Urban,Salaried,Thin File,,,,80.25060057336076,2.1341520966994634,0,2328.27,0,9.0,15660.63,7.42,1110.68,0
B_006931,56,Urban,Salaried,Traditional,850.0,91.49380847733907,2.0,81.227962190801,3.9567887272723254,2,2558.36,0,17.0,6933.28,2.55,739.0,0
B_006932,58,Urban,Salaried,Traditional,736.6774862401539,66.48465949039836,1.0,67.01526991175355,0.3602742955180815,0,2685.34,2,5.0,2901.39,7.67,91.14,0
B_006933,21,Suburban,Salaried,Thin File,,,,92.19766920121855,4.44973013099247,1,961.79,0,79.0,1355.12,6.05,1143.7,0
B_006934,47,Suburban,Self-Employed,Traditional,673.7264377527462,96.99157098301356,2.0,69.47601143204525,1.685005519858841,0,268.62,0,8.0,887.57,12.36,2780.13,1
B_006935,47,Urban,Gig Worker,Traditional,792.1542602482185,81.2578969055097,2.0,83.83427919931623,,1,1680.86,2,28.0,7701.96,23.08,774.06,0
B_006936,39,Suburban,Gig Worker,Thin File,,,,49.45954432391355,3.184756770184624,1,1892.29,0,28.0,5011.76,25.12,1228.41,0
B_006937,28,Urban,Salaried,Traditional,630.7953867608912,87.98616856811233,5.0,76.08823252916729,5.490534150785549,0,241.85,0,5.0,5970.03,0.64,131.16,0
B_006938,19,Suburban,Salaried,Thin File,,,,82.71651157042132,5.208572679559092,0,88535.82,0,35.0,722.18,7.27,932.22,0
B_006939,61,Urban,Salaried,Traditional,783.5465002564314,65.11243187141498,4.0,89.24559892230937,1.7023662198844327,0,1669.1,0,69.0,6054.2,5.09,377.65,0
B_006940,29,Suburban,Unemployed,Traditional,728.717432181889,68.99996592219081,0.0,31.02171598998177,2.0967091526197765,1,119.08,0,21.0,805.14,10.76,121.96,0
B_006941,47,Rural,Salaried,Traditional,631.4644067826156,82.82307004114548,3.0,59.57597377142678,9.324856181215546,0,5715.58,0,2.0,2703.31,0.42,282.81,0
B_006942,53,Rural,Salaried,Traditional,722.9228241061114,81.83268997609294,3.0,74.18466099544953,0.783678651984908,0,596.38,2,2.0,1643.48,7.36,13802.02,1
B_006943,35,Urban,Gig Worker,Traditional,713.1434213389265,83.80739320465842,2.0,66.45767719152977,8.36315950267737,1,2583.49,0,0.0,2067.61,9.67,778.07,0
B_006944,43,Rural,Salaried,Traditional,708.0657413618336,59.16544200101155,2.0,60.39011254862798,,1,21391.58,1,59.0,810.5,9.22,5837.19,0
B_006945,24,Urban,Gig Worker,Thin File,,,,73.9148279415456,1.2764454675318129,0,271.73,1,41.0,2961.77,38.83,5491.51,0
B_006946,18,Rural,Salaried,Traditional,684.2395446548502,99.07264671230526,0.0,82.3419584829859,1.5652884065852388,1,1395.15,0,8.0,3767.22,7.54,1357.79,0
B_006947,43,Urban,Salaried,Traditional,607.4000111568994,81.76744880358129,2.0,33.28463412374189,5.885492339580849,0,7949.65,2,7.0,2151.76,8.29,3839.73,0
B_006948,40,Urban,Salaried,Traditional,850.0,61.01420581796509,3.0,71.6217628196537,5.051232430212029,1,6631.48,2,19.0,4883.71,2.6,899.38,0
B_006949,43,Urban,Gig Worker,Traditional,692.5599552541752,78.79749888765731,4.0,78.20094973477072,1.7753062327928908,0,1149.2,1,143.0,563.25,44.46,3340.66,0
B_006950,62,Urban,Gig Worker,Traditional,723.8809824840648,76.25815781133954,5.0,88.39267392280533,1.9569842925841918,0,22488.99,1,20.0,3768.65,4.66,517.43,0
B_006951,23,Suburban,Salaried,Thin File,,,,52.00960622516657,0.4453057172153308,0,576.38,1,39.0,6536.86,5.67,3312.94,1
B_006952,23,Rural,Salaried,Thin File,,,,80.52812489480834,4.129703504411203,0,496.35,1,84.0,3267.86,7.35,1465.93,1
B_006953,61,Suburban,Salaried,Traditional,576.1253646750292,32.038218639534456,3.0,65.24286731003674,2.396075868292514,1,2136.68,3,18.0,4140.69,0.98,4962.81,1
B_006954,25,Suburban,Unemployed,Traditional,540.3515571588669,95.1479484607083,0.0,49.98893400523933,5.549852565574989,1,723.44,0,37.0,959.5,4.25,296.28,1
B_006955,41,Suburban,Self-Employed,Traditional,677.5622794060673,45.19532196697558,4.0,73.43353089850092,18.68676711723232,2,997.0,2,15.0,977.71,7.33,549.56,0
B_006956,39,Urban,Gig Worker,Thin File,,,,72.96400230671215,15.274933800322092,1,2081.27,1,22.0,963.62,3.66,381.04,1
B_006957,36,Urban,Salaried,Thin File,,,,70.64822384168838,,0,4000.21,0,23.0,10515.76,7.29,246.67,0
B_006958,54,Urban,Salaried,Traditional,615.3242856215647,98.91609937046937,3.0,85.17554847112966,3.324681250705938,1,6914.95,1,17.0,1501.58,2.35,1391.03,0
B_006959,35,Urban,Salaried,Traditional,721.2869927978475,82.84932746321452,1.0,78.1678330594231,2.4103257493637957,0,876.87,0,74.0,2005.6,9.7,2676.86,0
B_006960,48,Urban,Self-Employed,Traditional,629.1208417735553,86.12587808884052,4.0,68.6845871598892,,2,325.27,0,96.0,2041.48,24.94,2381.54,1
B_006961,54,Urban,Gig Worker,Thin File,,,,52.487853360578896,3.053108527811556,0,1615.37,0,107.0,4481.21,20.77,6021.39,0
B_006962,47,Urban,Salaried,Traditional,720.351510099683,72.01344293813533,2.0,63.49752679122289,2.306125992453538,0,2900.72,4,115.0,2299.67,9.15,4112.94,0
B_006963,59,Urban,Salaried,Traditional,754.1183296718507,95.36491943485595,2.0,63.37889557408295,0.3746177845681722,1,1542.9,1,2.0,3267.14,0.21,517.42,0
B_006964,50,Rural,Salaried,Traditional,554.7469042273913,95.05732892012546,3.0,67.96977513786862,2.4128872189801207,0,1100.9,0,27.0,3189.22,5.7,810.45,0
B_006965,27,Urban,Salaried,Traditional,578.7529608916118,87.14746359074603,2.0,88.85978852123856,0.13570283259695987,2,8150.5,0,1.0,3585.08,2.07,7711.77,0
B_006966,54,Suburban,Gig Worker,Thin File,,,,72.20617701378556,5.236121685273012,2,8954.82,1,13.0,5011.05,26.59,1475.56,0
B_006967,29,Suburban,Salaried,Traditional,597.4061331468358,78.95747142443264,2.0,84.19045432149932,,0,1417.88,0,25.0,2491.81,5.15,1312.23,1
B_006968,47,Suburban,Gig Worker,Traditional,591.2222344012062,74.79052791282047,0.0,80.27321024985086,1.3279713241924875,1,611.49,1,12.0,7557.48,35.33,9448.68,0
B_006969,44,Urban,Self-Employed,Traditional,701.7485903378347,81.16890514717505,3.0,65.0639956965178,3.6187998888410053,2,3162.15,1,124.0,2334.45,15.97,11629.86,1
B_006970,56,Urban,Gig Worker,Traditional,606.7171548442906,84.04777329467802,1.0,74.29089324513724,4.627461268929221,0,437.39,2,104.0,324.38,44.14,2200.93,0
B_006971,26,Urban,Gig Worker,Thin File,,,,82.51946696335989,,1,49.29,0,31.0,6060.45,40.29,826.49,1
B_006972,38,Urban,Self-Employed,Thin File,,,,48.57249167946478,1.7887765150722557,1,269.12,2,71.0,814.59,6.5,123.33,1
B_006973,29,Urban,Gig Worker,Traditional,658.3814332633846,94.46548985340345,2.0,58.137039486825394,,2,8496.44,0,0.0,13526.53,48.95,942.31,0
B_006974,46,Suburban,Salaried,Traditional,703.803243241371,88.24300708578858,0.0,73.06691155282792,5.772089020297313,0,1365.49,1,2.0,14924.55,8.72,5965.4,0
B_006975,50,Suburban,Self-Employed,Thin File,,,,90.95504797229032,,0,6508.4,1,3.0,1088.19,19.26,552.79,0
B_006976,60,Suburban,Gig Worker,Traditional,720.6803609732276,78.47802946613402,2.0,39.09400953708232,4.647655224549811,0,104.84,1,21.0,1244.72,49.58,1299.26,1
B_006977,32,Urban,Salaried,Traditional,707.3174119867109,88.60782184294376,2.0,77.2028989175198,5.838184730981201,1,2091.79,2,88.0,12839.19,9.95,767.37,0
B_006978,19,Urban,Self-Employed,Thin File,,,,79.36120090834474,24.299340738631944,0,233.45,1,6.0,4457.15,27.11,1449.63,0
B_006979,69,Rural,Gig Worker,Thin File,,,,84.98078156834072,7.478521015472042,0,164.25,1,4.0,3409.07,15.0,1342.81,0
B_006980,56,Urban,Gig Worker,Traditional,714.2626010259175,92.35236610073467,0.0,66.87209012204146,,0,2930.67,0,9.0,24983.36,47.35,969.58,1
B_006981,61,Suburban,Salaried,Thin File,,,,85.55236757807434,9.301201049668583,0,22543.38,1,4.0,2481.51,5.47,805.28,0
B_006982,35,Suburban,Self-Employed,Traditional,850.0,95.95108757333207,3.0,68.42698799036229,7.753703698227456,1,102.55,1,9.0,7698.0,31.33,467.71,0
B_006983,20,Urban,Salaried,Thin File,,,,66.35913222149152,4.889387558050993,0,408.76,1,6.0,6739.19,3.94,194.38,0
B_006984,24,Urban,Self-Employed,Traditional,576.2122072046765,88.10110700904154,3.0,75.6972388306426,2.6869208582956103,1,585.92,1,3.0,3117.17,47.39,102.19,0
B_006985,60,Urban,Salaried,Thin File,,,,81.54384696792417,2.8025874923723637,1,1417.27,1,73.0,3647.79,7.23,373.14,0
B_006986,35,Urban,Salaried,Traditional,513.6865215456501,84.00767642079097,2.0,79.12244126648747,5.030408560303137,2,957.62,2,47.0,761.51,7.81,956.6,1
B_006987,61,Urban,Salaried,Traditional,731.9532185460404,85.30179227351432,2.0,63.81359225451148,11.332619324864746,0,17.0,0,19.0,3324.59,0.98,9079.78,0
B_006988,55,Urban,Salaried,Thin File,,,,62.540309815323795,4.415625735063086,0,665.92,0,25.0,3343.6,6.95,548.53,0
B_006989,54,Urban,Salaried,Traditional,709.3829279409101,62.44076282601366,2.0,75.37947846032063,6.022318280574974,1,2312.83,0,20.0,3178.81,4.42,1138.71,1
B_006990,50,Suburban,Salaried,Traditional,655.7142451904043,82.31899564507866,3.0,91.76303312299179,4.369754847884287,0,152229.43,0,61.0,1368.26,7.57,1034.88,0
B_006991,61,Rural,Self-Employed,Traditional,700.4012612774721,96.67203017964422,2.0,69.112390486065,,0,98.04,1,8.0,2401.99,22.91,182.33,0
B_006992,48,Urban,Gig Worker,Traditional,717.7791662115095,77.79227249002356,1.0,82.43728884083961,9.587838641778497,0,869.31,1,1.0,2894.94,45.36,512.51,0
B_006993,28,Rural,Salaried,Traditional,696.0018724533273,56.695899368957434,2.0,85.20203837391445,19.981279134098944,0,16410.43,0,8.0,2810.68,6.08,1739.72,1
B_006994,21,Rural,Salaried,Thin File,,,,69.49703064855902,4.80277851656296,0,3776.84,1,11.0,12024.22,1.2,149.03,1
B_006995,35,Rural,Salaried,Traditional,693.7604661761217,81.24729491459493,1.0,67.64150919038867,6.132478359224255,0,2843.41,0,85.0,4333.37,9.67,280.98,1
B_006996,21,Rural,Self-Employed,Thin File,,,,35.27097517311205,,0,3193.05,2,41.0,1110.1,49.37,3888.68,0
B_006997,66,Urban,Salaried,Traditional,699.2713646783891,61.944550108683124,1.0,63.35038909650306,6.617395959802841,0,694.74,3,22.0,667.19,7.64,1704.43,0
B_006998,51,Urban,Salaried,Traditional,690.9644490214531,53.13598769145321,1.0,87.77246772322556,15.157932890827471,0,1677.97,0,1.0,4096.93,9.21,274.27,0
B_006999,46,Suburban,Salaried,Traditional,804.803012631266,95.3011420480228,0.0,91.34735726928088,7.581759400879346,0,40173.21,0,31.0,4805.96,0.74,254.23,0
B_007000,41,Suburban,Salaried,Traditional,620.3507553788102,73.51324471020935,1.0,96.30392173664482,,1,1490.68,2,25.0,15915.46,2.2,2449.85,0
B_007001,39,Rural,Salaried,Traditional,751.1742112069418,90.35906276105253,1.0,87.8739677330059,0.11132307424685238,0,4738.06,2,3.0,6880.47,7.92,800.89,0
B_007002,19,Rural,Salaried,Thin File,,,,80.35385693237686,2.7894431785464113,0,12105.92,0,117.0,3809.72,4.24,3488.79,0
B_007003,61,Suburban,Self-Employed,Thin File,,,,88.49311252651671,10.843324881636256,1,567.49,1,0.0,2915.44,43.64,381.47,0
